,Date,Time,State,Group,Unit,Sales
2461,2020-10-30, Morning, SA, Men,35,87500
2462,2020-10-30, Morning, SA, Women,19,47500
2463,2020-10-30, Morning, SA, Seniors,30,75000
2464,2020-10-30, Afternoon, SA, Kids,18,45000
2465,2020-10-30, Afternoon, SA, Men,13,32500
2466,2020-10-30, Afternoon, SA, Women,19,47500
2467,2020-10-30, Afternoon, SA, Seniors,25,62500
2468,2020-10-30, Evening, SA, Kids,27,67500
2469,2020-10-30, Evening, SA, Men,10,25000
2470,2020-10-30, Evening, SA, Women,17,42500
2471,2020-10-30, Evening, SA, Seniors,15,37500
2472,2020-10-30, Morning, VIC, Kids,31,77500
2473,2020-10-30, Morning, VIC, Men,42,105000
2474,2020-10-30, Morning, VIC, Women,25,62500
2475,2020-10-30, Morning, VIC, Seniors,50,125000
2476,2020-10-30, Afternoon, VIC, Kids,26,65000
2477,2020-10-30, Afternoon, VIC, Men,49,122500
2478,2020-10-30, Afternoon, VIC, Women,33,82500
2479,2020-10-30, Afternoon, VIC, Seniors,39,97500
2480,2020-10-30, Evening, VIC, Kids,50,125000
2481,2020-10-30, Evening, VIC, Men,40,100000
2482,2020-10-30, Evening, VIC, Women,43,107500
2483,2020-10-30, Evening, VIC, Seniors,44,110000
2484,2020-10-30, Morning, QLD, Kids,11,27500
2485,2020-10-30, Morning, QLD, Men,13,32500
2486,2020-10-30, Morning, QLD, Women,17,42500
2487,2020-10-30, Morning, QLD, Seniors,17,42500
2488,2020-10-30, Afternoon, QLD, Kids,19,47500
2489,2020-10-30, Afternoon, QLD, Men,20,50000
2490,2020-10-30, Afternoon, QLD, Women,14,35000
2491,2020-10-30, Afternoon, QLD, Seniors,14,35000
2492,2020-10-30, Evening, QLD, Kids,19,47500
2493,2020-10-30, Evening, QLD, Men,9,22500
2494,2020-10-30, Evening, QLD, Women,14,35000
2495,2020-10-30, Evening, QLD, Seniors,8,20000
2496,2020-10-30, Morning, NSW, Kids,33,82500
2497,2020-10-30, Morning, NSW, Men,25,62500
2498,2020-10-30, Morning, NSW, Women,25,62500
2499,2020-10-30, Morning, NSW, Seniors,39,97500
2500,2020-10-30, Afternoon, NSW, Kids,31,77500
2501,2020-10-30, Afternoon, NSW, Men,30,75000
2502,2020-10-30, Afternoon, NSW, Women,22,55000
2503,2020-10-30, Afternoon, NSW, Seniors,30,75000
2504,2020-10-30, Evening, NSW, Kids,25,62500
2505,2020-10-30, Evening, NSW, Men,31,77500
2506,2020-10-30, Evening, NSW, Women,15,37500
2507,2020-10-30, Evening, NSW, Seniors,36,90000
2508,2020-10-30, Morning, TAS, Kids,8,20000
2509,2020-10-30, Morning, TAS, Men,6,15000
2510,2020-10-30, Morning, TAS, Women,3,7500
2511,2020-10-30, Morning, TAS, Seniors,3,7500
2512,2020-10-30, Afternoon, TAS, Kids,10,25000
2513,2020-10-30, Afternoon, TAS, Men,3,7500
2514,2020-10-30, Afternoon, TAS, Women,3,7500
2515,2020-10-30, Afternoon, TAS, Seniors,12,30000
2516,2020-10-30, Evening, TAS, Kids,15,37500
2517,2020-10-30, Evening, TAS, Men,7,17500
2518,2020-10-30, Evening, TAS, Women,10,25000
2519,2020-10-30, Evening, TAS, Seniors,5,12500
2520,2020-11-01, Morning, WA, Kids,4,10000
2521,2020-11-01, Morning, WA, Men,6,15000
2522,2020-11-01, Morning, WA, Women,4,10000
2523,2020-11-01, Morning, WA, Seniors,7,17500
2524,2020-11-01, Afternoon, WA, Kids,8,20000
2525,2020-11-01, Afternoon, WA, Men,7,17500
2526,2020-11-01, Afternoon, WA, Women,5,12500
2527,2020-11-01, Afternoon, WA, Seniors,10,25000
2528,2020-11-01, Evening, WA, Kids,7,17500
2529,2020-11-01, Evening, WA, Men,9,22500
2530,2020-11-01, Evening, WA, Women,6,15000
2531,2020-11-01, Evening, WA, Seniors,8,20000
2532,2020-11-01, Morning, NT, Kids,4,10000
2533,2020-11-01, Morning, NT, Men,2,5000
2534,2020-11-01, Morning, NT, Women,3,7500
2535,2020-11-01, Morning, NT, Seniors,9,22500
2536,2020-11-01, Afternoon, NT, Kids,5,12500
2537,2020-11-01, Afternoon, NT, Men,2,5000
2538,2020-11-01, Afternoon, NT, Women,8,20000
2539,2020-11-01, Afternoon, NT, Seniors,5,12500
2540,2020-11-01, Evening, NT, Kids,5,12500
2541,2020-11-01, Evening, NT, Men,4,10000
2542,2020-11-01, Evening, NT, Women,2,5000
2543,2020-11-01, Evening, NT, Seniors,3,7500
2544,2020-11-01, Morning, SA, Kids,22,55000
2545,2020-11-01, Morning, SA, Men,14,35000
2546,2020-11-01, Morning, SA, Women,24,60000
2547,2020-11-01, Morning, SA, Seniors,12,30000
2548,2020-11-01, Afternoon, SA, Kids,18,45000
2549,2020-11-01, Afternoon, SA, Men,15,37500
2550,2020-11-01, Afternoon, SA, Women,10,25000
2551,2020-11-01, Afternoon, SA, Seniors,21,52500
2552,2020-11-01, Evening, SA, Kids,12,30000
2553,2020-11-01, Evening, SA, Men,11,27500
2554,2020-11-01, Evening, SA, Women,23,57500
2555,2020-11-01, Evening, SA, Seniors,25,62500
2556,2020-11-01, Morning, VIC, Kids,39,97500
2557,2020-11-01, Morning, VIC, Men,28,70000
2558,2020-11-01, Morning, VIC, Women,22,55000
2559,2020-11-01, Morning, VIC, Seniors,25,62500
2560,2020-11-01, Afternoon, VIC, Kids,21,52500
2561,2020-11-01, Afternoon, VIC, Men,39,97500
2562,2020-11-01, Afternoon, VIC, Women,39,97500
2563,2020-11-01, Afternoon, VIC, Seniors,27,67500
2564,2020-11-01, Evening, VIC, Kids,43,107500
2565,2020-11-01, Evening, VIC, Men,40,100000
2566,2020-11-01, Evening, VIC, Women,30,75000
2567,2020-11-01, Evening, VIC, Seniors,25,62500
2568,2020-11-01, Morning, QLD, Kids,8,20000
2569,2020-11-01, Morning, QLD, Men,14,35000
2570,2020-11-01, Morning, QLD, Women,10,25000
2571,2020-11-01, Morning, QLD, Seniors,5,12500
2572,2020-11-01, Afternoon, QLD, Kids,13,32500
2573,2020-11-01, Afternoon, QLD, Men,6,15000
2574,2020-11-01, Afternoon, QLD, Women,9,22500
2575,2020-11-01, Afternoon, QLD, Seniors,3,7500
2576,2020-11-01, Evening, QLD, Kids,15,37500
2577,2020-11-01, Evening, QLD, Men,5,12500
2578,2020-11-01, Evening, QLD, Women,15,37500
2579,2020-11-01, Evening, QLD, Seniors,9,22500
2580,2020-11-01, Morning, NSW, Kids,27,67500
2581,2020-11-01, Morning, NSW, Men,35,87500
2582,2020-11-01, Morning, NSW, Women,15,37500
2583,2020-11-01, Morning, NSW, Seniors,33,82500
2584,2020-11-01, Afternoon, NSW, Kids,24,60000
2585,2020-11-01, Afternoon, NSW, Men,25,62500
2586,2020-11-01, Afternoon, NSW, Women,26,65000
2587,2020-11-01, Afternoon, NSW, Seniors,19,47500
2588,2020-11-01, Evening, NSW, Kids,15,37500
2589,2020-11-01, Evening, NSW, Men,15,37500
2590,2020-11-01, Evening, NSW, Women,35,87500
2591,2020-11-01, Evening, NSW, Seniors,23,57500
2592,2020-11-01, Morning, TAS, Kids,9,22500
2593,2020-11-01, Morning, TAS, Men,7,17500
2594,2020-11-01, Morning, TAS, Women,2,5000
2595,2020-11-01, Morning, TAS, Seniors,8,20000
2596,2020-11-01, Afternoon, TAS, Kids,10,25000
2597,2020-11-01, Afternoon, TAS, Men,9,22500
2598,2020-11-01, Afternoon, TAS, Women,6,15000
2599,2020-11-01, Afternoon, TAS, Seniors,10,25000
2600,2020-11-01, Evening, TAS, Kids,10,25000
2601,2020-11-01, Evening, TAS, Men,4,10000
2602,2020-11-01, Evening, TAS, Women,9,22500
2603,2020-11-01, Evening, TAS, Seniors,2,5000
2604,2020-11-02, Morning, WA, Kids,6,15000
2605,2020-11-02, Morning, WA, Men,4,10000
2606,2020-11-02, Morning, WA, Women,3,7500
2607,2020-11-02, Morning, WA, Seniors,5,12500
2608,2020-11-02, Afternoon, WA, Kids,7,17500
2609,2020-11-02, Afternoon, WA, Men,2,5000
2610,2020-11-02, Afternoon, WA, Women,10,25000
2611,2020-11-02, Afternoon, WA, Seniors,5,12500
2612,2020-11-02, Evening, WA, Kids,8,20000
2613,2020-11-02, Evening, WA, Men,6,15000
2614,2020-11-02, Evening, WA, Women,6,15000
2615,2020-11-02, Evening, WA, Seniors,2,5000
2616,2020-11-02, Morning, NT, Kids,7,17500
2617,2020-11-02, Morning, NT, Men,2,5000
2618,2020-11-02, Morning, NT, Women,2,5000
2619,2020-11-02, Morning, NT, Seniors,5,12500
2620,2020-11-02, Afternoon, NT, Kids,4,10000
2621,2020-11-02, Afternoon, NT, Men,2,5000
2622,2020-11-02, Afternoon, NT, Women,7,17500
2623,2020-11-02, Afternoon, NT, Seniors,3,7500
2624,2020-11-02, Evening, NT, Kids,6,15000
2625,2020-11-02, Evening, NT, Men,6,15000
2626,2020-11-02, Evening, NT, Women,4,10000
2627,2020-11-02, Evening, NT, Seniors,5,12500
2628,2020-11-02, Morning, SA, Kids,21,52500
2629,2020-11-02, Morning, SA, Men,10,25000
2630,2020-11-02, Morning, SA, Women,11,27500
2631,2020-11-02, Morning, SA, Seniors,11,27500
2632,2020-11-02, Afternoon, SA, Kids,21,52500
2633,2020-11-02, Afternoon, SA, Men,21,52500
2634,2020-11-02, Afternoon, SA, Women,25,62500
2635,2020-11-02, Afternoon, SA, Seniors,20,50000
2636,2020-11-02, Evening, SA, Kids,19,47500
2637,2020-11-02, Evening, SA, Men,23,57500
2638,2020-11-02, Evening, SA, Women,16,40000
2639,2020-11-02, Evening, SA, Seniors,13,32500
2640,2020-11-02, Morning, VIC, Kids,45,112500
2641,2020-11-02, Morning, VIC, Men,35,87500
2642,2020-11-02, Morning, VIC, Women,24,60000
2643,2020-11-02, Morning, VIC, Seniors,20,50000
2644,2020-11-02, Afternoon, VIC, Kids,24,60000
2645,2020-11-02, Afternoon, VIC, Men,45,112500
2646,2020-11-02, Afternoon, VIC, Women,44,110000
2647,2020-11-02, Afternoon, VIC, Seniors,24,60000
2648,2020-11-02, Evening, VIC, Kids,21,52500
2649,2020-11-02, Evening, VIC, Men,30,75000
2650,2020-11-02, Evening, VIC, Women,31,77500
2651,2020-11-02, Evening, VIC, Seniors,30,75000
2652,2020-11-02, Morning, QLD, Kids,8,20000
2653,2020-11-02, Morning, QLD, Men,8,20000
2654,2020-11-02, Morning, QLD, Women,5,12500
2655,2020-11-02, Morning, QLD, Seniors,10,25000
2656,2020-11-02, Afternoon, QLD, Kids,7,17500
2657,2020-11-02, Afternoon, QLD, Men,11,27500
2658,2020-11-02, Afternoon, QLD, Women,13,32500
2659,2020-11-02, Afternoon, QLD, Seniors,3,7500
2660,2020-11-02, Evening, QLD, Kids,3,7500
2661,2020-11-02, Evening, QLD, Men,4,10000
2662,2020-11-02, Evening, QLD, Women,15,37500
2663,2020-11-02, Evening, QLD, Seniors,3,7500
2664,2020-11-02, Morning, NSW, Kids,13,32500
2665,2020-11-02, Morning, NSW, Men,33,82500
2666,2020-11-02, Morning, NSW, Women,20,50000
2667,2020-11-02, Morning, NSW, Seniors,25,62500
2668,2020-11-02, Afternoon, NSW, Kids,16,40000
2669,2020-11-02, Afternoon, NSW, Men,23,57500
2670,2020-11-02, Afternoon, NSW, Women,14,35000
2671,2020-11-02, Afternoon, NSW, Seniors,29,72500
2672,2020-11-02, Evening, NSW, Kids,14,35000
2673,2020-11-02, Evening, NSW, Men,14,35000
2674,2020-11-02, Evening, NSW, Women,22,55000
2675,2020-11-02, Evening, NSW, Seniors,15,37500
2676,2020-11-02, Morning, TAS, Kids,6,15000
2677,2020-11-02, Morning, TAS, Men,3,7500
2678,2020-11-02, Morning, TAS, Women,5,12500
2679,2020-11-02, Morning, TAS, Seniors,2,5000
2680,2020-11-02, Afternoon, TAS, Kids,3,7500
2681,2020-11-02, Afternoon, TAS, Men,10,25000
2682,2020-11-02, Afternoon, TAS, Women,3,7500
2683,2020-11-02, Afternoon, TAS, Seniors,4,10000
2684,2020-11-02, Evening, TAS, Kids,10,25000
2685,2020-11-02, Evening, TAS, Men,7,17500
2686,2020-11-02, Evening, TAS, Women,3,7500
2687,2020-11-02, Evening, TAS, Seniors,5,12500
2688,2020-11-03, Morning, WA, Kids,5,12500
2689,2020-11-03, Morning, WA, Men,7,17500
2690,2020-11-03, Morning, WA, Women,9,22500
2691,2020-11-03, Morning, WA, Seniors,7,17500
2692,2020-11-03, Afternoon, WA, Kids,5,12500
2693,2020-11-03, Afternoon, WA, Men,6,15000
2694,2020-11-03, Afternoon, WA, Women,4,10000
2695,2020-11-03, Afternoon, WA, Seniors,5,12500
2696,2020-11-03, Evening, WA, Kids,10,25000
2697,2020-11-03, Evening, WA, Men,5,12500
2698,2020-11-03, Evening, WA, Women,2,5000
2699,2020-11-03, Evening, WA, Seniors,6,15000
2700,2020-11-03, Morning, NT, Kids,3,7500
2701,2020-11-03, Morning, NT, Men,4,10000
2702,2020-11-03, Morning, NT, Women,9,22500
2703,2020-11-03, Morning, NT, Seniors,2,5000
2704,2020-11-03, Afternoon, NT, Kids,9,22500
2705,2020-11-03, Afternoon, NT, Men,6,15000
2706,2020-11-03, Afternoon, NT, Women,5,12500
2707,2020-11-03, Afternoon, NT, Seniors,10,25000
2708,2020-11-03, Evening, NT, Kids,6,15000
2709,2020-11-03, Evening, NT, Men,2,5000
2710,2020-11-03, Evening, NT, Women,6,15000
2711,2020-11-03, Evening, NT, Seniors,4,10000
2712,2020-11-03, Morning, SA, Kids,13,32500
2713,2020-11-03, Morning, SA, Men,14,35000
2714,2020-11-03, Morning, SA, Women,19,47500
2715,2020-11-03, Morning, SA, Seniors,11,27500
2716,2020-11-03, Afternoon, SA, Kids,19,47500
2717,2020-11-03, Afternoon, SA, Men,24,60000
2718,2020-11-03, Afternoon, SA, Women,24,60000
2719,2020-11-03, Afternoon, SA, Seniors,10,25000
2720,2020-11-03, Evening, SA, Kids,12,30000
2721,2020-11-03, Evening, SA, Men,10,25000
2722,2020-11-03, Evening, SA, Women,15,37500
2723,2020-11-03, Evening, SA, Seniors,17,42500
2724,2020-11-03, Morning, VIC, Kids,31,77500
2725,2020-11-03, Morning, VIC, Men,21,52500
2726,2020-11-03, Morning, VIC, Women,42,105000
2727,2020-11-03, Morning, VIC, Seniors,35,87500
2728,2020-11-03, Afternoon, VIC, Kids,30,75000
2729,2020-11-03, Afternoon, VIC, Men,29,72500
2730,2020-11-03, Afternoon, VIC, Women,22,55000
2731,2020-11-03, Afternoon, VIC, Seniors,44,110000
2732,2020-11-03, Evening, VIC, Kids,27,67500
2733,2020-11-03, Evening, VIC, Men,30,75000
2734,2020-11-03, Evening, VIC, Women,39,97500
2735,2020-11-03, Evening, VIC, Seniors,23,57500
2736,2020-11-03, Morning, QLD, Kids,13,32500
2737,2020-11-03, Morning, QLD, Men,13,32500
2738,2020-11-03, Morning, QLD, Women,12,30000
2739,2020-11-03, Morning, QLD, Seniors,10,25000
2740,2020-11-03, Afternoon, QLD, Kids,7,17500
2741,2020-11-03, Afternoon, QLD, Men,13,32500
2742,2020-11-03, Afternoon, QLD, Women,12,30000
2743,2020-11-03, Afternoon, QLD, Seniors,15,37500
2744,2020-11-03, Evening, QLD, Kids,9,22500
2745,2020-11-03, Evening, QLD, Men,10,25000
2746,2020-11-03, Evening, QLD, Women,6,15000
2747,2020-11-03, Evening, QLD, Seniors,4,10000
2748,2020-11-03, Morning, NSW, Kids,14,35000
2749,2020-11-03, Morning, NSW, Men,28,70000
2750,2020-11-03, Morning, NSW, Women,25,62500
2751,2020-11-03, Morning, NSW, Seniors,16,40000
2752,2020-11-03, Afternoon, NSW, Kids,23,57500
2753,2020-11-03, Afternoon, NSW, Men,16,40000
2754,2020-11-03, Afternoon, NSW, Women,15,37500
2755,2020-11-03, Afternoon, NSW, Seniors,26,65000
2756,2020-11-03, Evening, NSW, Kids,21,52500
2757,2020-11-03, Evening, NSW, Men,35,87500
2758,2020-11-03, Evening, NSW, Women,18,45000
2759,2020-11-03, Evening, NSW, Seniors,25,62500
2760,2020-11-03, Morning, TAS, Kids,3,7500
2761,2020-11-03, Morning, TAS, Men,4,10000
2762,2020-11-03, Morning, TAS, Women,8,20000
2763,2020-11-03, Morning, TAS, Seniors,4,10000
2764,2020-11-03, Afternoon, TAS, Kids,3,7500
2765,2020-11-03, Afternoon, TAS, Men,4,10000
2766,2020-11-03, Afternoon, TAS, Women,10,25000
2767,2020-11-03, Afternoon, TAS, Seniors,6,15000
2768,2020-11-03, Evening, TAS, Kids,6,15000
2769,2020-11-03, Evening, TAS, Men,7,17500
2770,2020-11-03, Evening, TAS, Women,2,5000
2771,2020-11-03, Evening, TAS, Seniors,10,25000
2772,2020-11-04, Morning, WA, Kids,2,5000
2773,2020-11-04, Morning, WA, Men,4,10000
2774,2020-11-04, Morning, WA, Women,7,17500
2775,2020-11-04, Morning, WA, Seniors,4,10000
2776,2020-11-04, Afternoon, WA, Kids,7,17500
2777,2020-11-04, Afternoon, WA, Men,6,15000
2778,2020-11-04, Afternoon, WA, Women,7,17500
2779,2020-11-04, Afternoon, WA, Seniors,2,5000
2780,2020-11-04, Evening, WA, Kids,7,17500
2781,2020-11-04, Evening, WA, Men,2,5000
2782,2020-11-04, Evening, WA, Women,7,17500
2783,2020-11-04, Evening, WA, Seniors,8,20000
2784,2020-11-04, Morning, NT, Kids,2,5000
2785,2020-11-04, Morning, NT, Men,9,22500
2786,2020-11-04, Morning, NT, Women,3,7500
2787,2020-11-04, Morning, NT, Seniors,3,7500
2788,2020-11-04, Afternoon, NT, Kids,9,22500
2789,2020-11-04, Afternoon, NT, Men,5,12500
2790,2020-11-04, Afternoon, NT, Women,10,25000
2791,2020-11-04, Afternoon, NT, Seniors,10,25000
2792,2020-11-04, Evening, NT, Kids,2,5000
2793,2020-11-04, Evening, NT, Men,9,22500
2794,2020-11-04, Evening, NT, Women,7,17500
2795,2020-11-04, Evening, NT, Seniors,10,25000
2796,2020-11-04, Morning, SA, Kids,11,27500
2797,2020-11-04, Morning, SA, Men,22,55000
2798,2020-11-04, Morning, SA, Women,25,62500
2799,2020-11-04, Morning, SA, Seniors,20,50000
2800,2020-11-04, Afternoon, SA, Kids,21,52500
2801,2020-11-04, Afternoon, SA, Men,13,32500
2802,2020-11-04, Afternoon, SA, Women,18,45000
2803,2020-11-04, Afternoon, SA, Seniors,23,57500
2804,2020-11-04, Evening, SA, Kids,13,32500
2805,2020-11-04, Evening, SA, Men,20,50000
2806,2020-11-04, Evening, SA, Women,16,40000
2807,2020-11-04, Evening, SA, Seniors,15,37500
2808,2020-11-04, Morning, VIC, Kids,22,55000
2809,2020-11-04, Morning, VIC, Men,26,65000
2810,2020-11-04, Morning, VIC, Women,29,72500
2811,2020-11-04, Morning, VIC, Seniors,29,72500
2812,2020-11-04, Afternoon, VIC, Kids,27,67500
2813,2020-11-04, Afternoon, VIC, Men,40,100000
2814,2020-11-04, Afternoon, VIC, Women,34,85000
2815,2020-11-04, Afternoon, VIC, Seniors,39,97500
2816,2020-11-04, Evening, VIC, Kids,33,82500
2817,2020-11-04, Evening, VIC, Men,31,77500
2818,2020-11-04, Evening, VIC, Women,27,67500
2819,2020-11-04, Evening, VIC, Seniors,25,62500
2820,2020-11-04, Morning, QLD, Kids,7,17500
2821,2020-11-04, Morning, QLD, Men,14,35000
2822,2020-11-04, Morning, QLD, Women,4,10000
2823,2020-11-04, Morning, QLD, Seniors,12,30000
2824,2020-11-04, Afternoon, QLD, Kids,12,30000
2825,2020-11-04, Afternoon, QLD, Men,15,37500
2826,2020-11-04, Afternoon, QLD, Women,9,22500
2827,2020-11-04, Afternoon, QLD, Seniors,15,37500
2828,2020-11-04, Evening, QLD, Kids,9,22500
2829,2020-11-04, Evening, QLD, Men,11,27500
2830,2020-11-04, Evening, QLD, Women,4,10000
2831,2020-11-04, Evening, QLD, Seniors,3,7500
2832,2020-11-04, Morning, NSW, Kids,27,67500
2833,2020-11-04, Morning, NSW, Men,32,80000
2834,2020-11-04, Morning, NSW, Women,26,65000
2835,2020-11-04, Morning, NSW, Seniors,33,82500
2836,2020-11-04, Afternoon, NSW, Kids,34,85000
2837,2020-11-04, Afternoon, NSW, Men,34,85000
2838,2020-11-04, Afternoon, NSW, Women,34,85000
2839,2020-11-04, Afternoon, NSW, Seniors,22,55000
2840,2020-11-04, Evening, NSW, Kids,35,87500
2841,2020-11-04, Evening, NSW, Men,12,30000
2842,2020-11-04, Evening, NSW, Women,28,70000
2843,2020-11-04, Evening, NSW, Seniors,20,50000
2844,2020-11-04, Morning, TAS, Kids,3,7500
2845,2020-11-04, Morning, TAS, Men,10,25000
2846,2020-11-04, Morning, TAS, Women,9,22500
2847,2020-11-04, Morning, TAS, Seniors,9,22500
2848,2020-11-04, Afternoon, TAS, Kids,6,15000
2849,2020-11-04, Afternoon, TAS, Men,10,25000
2850,2020-11-04, Afternoon, TAS, Women,4,10000
2851,2020-11-04, Afternoon, TAS, Seniors,2,5000
2852,2020-11-04, Evening, TAS, Kids,8,20000
2853,2020-11-04, Evening, TAS, Men,8,20000
2854,2020-11-04, Evening, TAS, Women,9,22500
2855,2020-11-04, Evening, TAS, Seniors,6,15000
2856,2020-11-05, Morning, WA, Kids,7,17500
2857,2020-11-05, Morning, WA, Men,9,22500
2858,2020-11-05, Morning, WA, Women,5,12500
2859,2020-11-05, Morning, WA, Seniors,4,10000
2860,2020-11-05, Afternoon, WA, Kids,10,25000
2861,2020-11-05, Afternoon, WA, Men,7,17500
2862,2020-11-05, Afternoon, WA, Women,6,15000
2863,2020-11-05, Afternoon, WA, Seniors,2,5000
2864,2020-11-05, Evening, WA, Kids,5,12500
2865,2020-11-05, Evening, WA, Men,5,12500
2866,2020-11-05, Evening, WA, Women,3,7500
2867,2020-11-05, Evening, WA, Seniors,2,5000
2868,2020-11-05, Morning, NT, Kids,3,7500
2869,2020-11-05, Morning, NT, Men,2,5000
2870,2020-11-05, Morning, NT, Women,6,15000
2871,2020-11-05, Morning, NT, Seniors,7,17500
2872,2020-11-05, Afternoon, NT, Kids,4,10000
2873,2020-11-05, Afternoon, NT, Men,7,17500
2874,2020-11-05, Afternoon, NT, Women,8,20000
2875,2020-11-05, Afternoon, NT, Seniors,4,10000
2876,2020-11-05, Evening, NT, Kids,8,20000
2877,2020-11-05, Evening, NT, Men,6,15000
2878,2020-11-05, Evening, NT, Women,4,10000
2879,2020-11-05, Evening, NT, Seniors,6,15000
2880,2020-11-05, Morning, SA, Kids,21,52500
2881,2020-11-05, Morning, SA, Men,24,60000
2882,2020-11-05, Morning, SA, Women,13,32500
2883,2020-11-05, Morning, SA, Seniors,10,25000
2884,2020-11-05, Afternoon, SA, Kids,25,62500
2885,2020-11-05, Afternoon, SA, Men,19,47500
2886,2020-11-05, Afternoon, SA, Women,17,42500
2887,2020-11-05, Afternoon, SA, Seniors,20,50000
2888,2020-11-05, Evening, SA, Kids,14,35000
2889,2020-11-05, Evening, SA, Men,25,62500
2890,2020-11-05, Evening, SA, Women,23,57500
2891,2020-11-05, Evening, SA, Seniors,25,62500
2892,2020-11-05, Morning, VIC, Kids,44,110000
2893,2020-11-05, Morning, VIC, Men,32,80000
2894,2020-11-05, Morning, VIC, Women,37,92500
2895,2020-11-05, Morning, VIC, Seniors,37,92500
2896,2020-11-05, Afternoon, VIC, Kids,28,70000
2897,2020-11-05, Afternoon, VIC, Men,21,52500
2898,2020-11-05, Afternoon, VIC, Women,36,90000
2899,2020-11-05, Afternoon, VIC, Seniors,41,102500
2900,2020-11-05, Evening, VIC, Kids,21,52500
2901,2020-11-05, Evening, VIC, Men,36,90000
2902,2020-11-05, Evening, VIC, Women,37,92500
2903,2020-11-05, Evening, VIC, Seniors,26,65000
2904,2020-11-05, Morning, QLD, Kids,4,10000
2905,2020-11-05, Morning, QLD, Men,11,27500
2906,2020-11-05, Morning, QLD, Women,8,20000
2907,2020-11-05, Morning, QLD, Seniors,3,7500
2908,2020-11-05, Afternoon, QLD, Kids,4,10000
2909,2020-11-05, Afternoon, QLD, Men,14,35000
2910,2020-11-05, Afternoon, QLD, Women,8,20000
2911,2020-11-05, Afternoon, QLD, Seniors,11,27500
2912,2020-11-05, Evening, QLD, Kids,3,7500
2913,2020-11-05, Evening, QLD, Men,9,22500
2914,2020-11-05, Evening, QLD, Women,14,35000
2915,2020-11-05, Evening, QLD, Seniors,9,22500
2916,2020-11-05, Morning, NSW, Kids,31,77500
2917,2020-11-05, Morning, NSW, Men,18,45000
2918,2020-11-05, Morning, NSW, Women,30,75000
2919,2020-11-05, Morning, NSW, Seniors,25,62500
2920,2020-11-05, Afternoon, NSW, Kids,14,35000
2921,2020-11-05, Afternoon, NSW, Men,29,72500
2922,2020-11-05, Afternoon, NSW, Women,34,85000
2923,2020-11-05, Afternoon, NSW, Seniors,33,82500
2924,2020-11-05, Evening, NSW, Kids,16,40000
2925,2020-11-05, Evening, NSW, Men,12,30000
2926,2020-11-05, Evening, NSW, Women,12,30000
2927,2020-11-05, Evening, NSW, Seniors,20,50000
2928,2020-11-05, Morning, TAS, Kids,6,15000
2929,2020-11-05, Morning, TAS, Men,6,15000
